,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
337,frozenset({'?a http://example.com/child_P40.http://example.com/preceded_by_P155 ?b'}),frozenset({'?b http://example.com/mother_P25 ?a'}),2768.0,11404.0,124.0,0.044797687861271675,3.928243411195342e-06,-31566148.0,-11937.78517397882
338,frozenset({'?b http://example.com/mother_P25 ?a'}),frozenset({'?a http://example.com/spouse_P26.http://example.com/succeeded_by_P156 ?b'}),11404.0,1590.0,554.0,0.04857944580848825,3.055311057137626e-05,-18131806.0,-1670.1341935483872
339,frozenset({'?a http://example.com/spouse_P26.http://example.com/succeeded_by_P156 ?b'}),frozenset({'?b http://example.com/mother_P25 ?a'}),1590.0,11404.0,554.0,0.3484276729559748,3.055311057137626e-05,-18131806.0,-17500.74324324324
340,frozenset({'?b http://example.com/mother_P25 ?a'}),frozenset({'?a http://example.com/child_P40.http://example.com/sister_P9 ?b'}),11404.0,1074.0,397.0,0.034812346545071905,3.241373048889377e-05,-12247499.0,-1111.7009175978924
341,frozenset({'?a http://example.com/child_P40.http://example.com/sister_P9 ?b'}),frozenset({'?b http://example.com/mother_P25 ?a'}),1074.0,11404.0,397.0,0.36964618249534453,3.241373048889377e-05,-12247499.0,-18089.84047267356
342,frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),frozenset({'?a http://example.com/succeeded_by_P156 ?b'}),105481.0,105481.0,138.0,0.0013082924886946463,1.240311040561472e-08,-11126241223.0,-105618.17947087134
343,frozenset({'?a http://example.com/succeeded_by_P156 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),105481.0,105481.0,138.0,0.0013082924886946463,1.240311040561472e-08,-11126241223.0,-105618.17947087134
344,frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156 ?b'}),13829.0,105481.0,108.0,0.007809675319979753,7.403869246574979e-08,-1458696641.0,-106310.24852416005
345,frozenset({'?a http://example.com/succeeded_by_P156 ?b'}),frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),105481.0,13829.0,108.0,0.0010238810781088537,7.403869246574979e-08,-1458696641.0,-13842.172738747116
346,frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),105481.0,13829.0,106.0,0.0010049203174031342,7.26676055682359e-08,-1458696643.0,-13841.910016607355
347,frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),13829.0,105481.0,106.0,0.007665051702943091,7.26676055682359e-08,-1458696643.0,-106294.75479122641
348,frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/father_P22 ?b'}),105481.0,1676.0,157.0,0.0014884197153989817,8.880785891402039e-07,-176785999.0,-1677.4968193384225
349,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/father_P22 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),1676.0,105481.0,157.0,0.09367541766109785,8.880785891402039e-07,-176785999.0,-116382.14614878209
350,frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/preceded_by_P155 ?b'}),105481.0,90317.0,259.0,0.0024554185113906768,2.7186670409675662e-08,-9526727218.0,-90538.30944099142
351,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/preceded_by_P155 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),90317.0,105481.0,259.0,0.0028676771814829987,2.7186670409675662e-08,-9526727218.0,-105783.35250616269
352,frozenset({'?a http://example.com/preceded_by_P155.http://example.com/child_P40 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156 ?b'}),4487.0,105481.0,209.0,0.04657900601738355,4.415866935029394e-07,-473293038.0,-110633.18373071529
353,frozenset({'?a http://example.com/succeeded_by_P156 ?b'}),frozenset({'?a http://example.com/preceded_by_P155.http://example.com/child_P40 ?b'}),105481.0,4487.0,209.0,0.001981399493747689,4.4158669350293936e-07,-473293038.0,-4494.90620487879
354,frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),frozenset({'?a http://example.com/father_P22.http://example.com/succeeded_by_P156 ?b'}),105481.0,4030.0,157.0,0.0014884197153989817,3.6933491697245203e-07,-425088273.0,-4035.005782157913
355,frozenset({'?a http://example.com/father_P22.http://example.com/succeeded_by_P156 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156 ?a'}),4030.0,105481.0,157.0,0.03895781637717122,3.693349169724521e-07,-425088273.0,-109755.84817970566
356,frozenset({'?a http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/position_played_on_team_P413.http://example.com/subclass_of_P279 ?b'}),396164.0,284.0,113.0,0.0002852354075584859,1.004350026614387e-06,-112510463.0,-283.0807446515727
357,frozenset({'?a http://example.com/position_played_on_team_P413.http://example.com/subclass_of_P279 ?b'}),frozenset({'?a http://example.com/occupation_P106 ?b'}),284.0,396164.0,113.0,0.397887323943662,1.004350026614387e-06,-112510463.0,-657954.9239766082
358,frozenset({'?a http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/sister_P9.http://example.com/occupation_P106 ?b'}),396164.0,773.0,379.0,0.0009566745085368686,1.2376125595561042e-06,-306234393.0,-772.7392599517415
359,frozenset({'?a http://example.com/sister_P9.http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/occupation_P106 ?b'}),773.0,396164.0,379.0,0.49029754204398446,1.2376125595561042e-06,-306234393.0,-777243.652284264
360,frozenset({'?a http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/cohabitant_P451.http://example.com/occupation_P106 ?b'}),396164.0,580.0,174.0,0.00043921204349713755,7.57262143960582e-07,-229774946.0,-579.2544155155433
361,frozenset({'?a http://example.com/cohabitant_P451.http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/occupation_P106 ?b'}),580.0,396164.0,174.0,0.3,7.57262143960582e-07,-229774946.0,-565947.1428571428
362,frozenset({'?a http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/occupation_P106.http://example.com/field_of_this_profession_P425 ?b'}),396164.0,362972.0,110.0,0.00027766278611888003,7.649702624965012e-10,-143796439298.0,-363071.8115307508
363,frozenset({'?a http://example.com/occupation_P106.http://example.com/field_of_this_profession_P425 ?b'}),frozenset({'?a http://example.com/occupation_P106 ?b'}),362972.0,396164.0,110.0,0.00030305367907166393,7.649702624965013e-10,-143796439298.0,-396283.0950499088
364,frozenset({'?a http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/position_held_P39.http://example.com/subclass_of_P279 ?b'}),396164.0,17221.0,243.0,0.0006133823366080714,3.5618276325885336e-08,-6822340001.0,-17230.568926629305
365,frozenset({'?a http://example.com/position_held_P39.http://example.com/subclass_of_P279 ?b'}),frozenset({'?a http://example.com/occupation_P106 ?b'}),17221.0,396164.0,243.0,0.01411067882236804,3.561827632588534e-08,-6822340001.0,-401833.1383555189
366,frozenset({'?a http://example.com/occupation_P106 ?b'}),frozenset({'?a http://example.com/occupation_P106.http://example.com/subclass_of_P279 ?b'}),396164.0,373804.0,12506.0,0.03156773457457013,8.44499646193463e-08,-148087675350.0,-385987.75912922446
367,frozenset({'?a http://example.com/occupation_P106.http://example.com/subclass_of_P279 ?b'}),frozenset({'?a http://example.com/occupation_P106 ?b'}),373804.0,396164.0,12506.0,0.03345603578345871,8.44499646193463e-08,-148087675350.0,-409875.8201041799
368,frozenset({'?a http://example.com/astronomical_body_P397.http://example.com/constellation_P59 ?b'}),frozenset({'?a http://example.com/constellation_P59 ?b'}),278.0,7117.0,264.0,0.9496402877697842,0.00013343266654064693,-1978262.0,-141303.42857142852
369,frozenset({'?a http://example.com/constellation_P59 ?b'}),frozenset({'?a http://example.com/astronomical_body_P397.http://example.com/constellation_P59 ?b'}),7117.0,278.0,264.0,0.03709428129829984,0.00013343266654064693,-1978262.0,-287.6709470304976
370,frozenset({'?a http://example.com/cast_member_P161 ?b'}),frozenset({'?a http://example.com/screenwriter_P58 ?b'}),275616.0,28243.0,2173.0,0.007884157668640427,2.7915439820983703e-07,-7784220515.0,-28466.433852759077
371,frozenset({'?a http://example.com/screenwriter_P58 ?b'}),frozenset({'?a http://example.com/cast_member_P161 ?b'}),28243.0,275616.0,2173.0,0.07693941861700244,2.7915439820983703e-07,-7784220515.0,-298588.20272343693
372,frozenset({'?a http://example.com/director_P57 ?b'}),"frozenset({('?a http://example.com/screenwriter_P58 ?b', '?a http://example.com/cast_member_P161 ?b')})",64352.0,2173.0,1162.0,0.01805693684733963,8.309681015802867e-06,-139835734.0,-2211.940876721
373,"frozenset({('?a http://example.com/screenwriter_P58 ?b', '?a http://example.com/cast_member_P161 ?b')})",frozenset({'?a http://example.com/director_P57 ?b'}),2173.0,64352.0,1162.0,0.5347445927289461,8.309681015802867e-06,-139835734.0,-138313.27695351138
374,frozenset({'?a http://example.com/producer_P162 ?b'}),"frozenset({('?a http://example.com/screenwriter_P58 ?b', '?a http://example.com/cast_member_P161 ?b')})",37598.0,2173.0,427.0,0.01135698707378052,5.226409145780267e-06,-81700027.0,-2196.950741169191
375,"frozenset({('?a http://example.com/screenwriter_P58 ?b', '?a http://example.com/cast_member_P161 ?b')})",frozenset({'?a http://example.com/producer_P162 ?b'}),2173.0,37598.0,427.0,0.1965025310630465,5.226409145780267e-06,-81700027.0,-46791.68442153494
376,frozenset({'?a http://example.com/screenwriter_P58 ?b'}),frozenset({'?a http://example.com/production_company_P272.http://example.com/founder_P112 ?b'}),28243.0,9729.0,109.0,0.003859363382076975,3.9668654353756554e-07,-274776038.0,-9765.68934385441
377,frozenset({'?a http://example.com/production_company_P272.http://example.com/founder_P112 ?b'}),frozenset({'?a http://example.com/screenwriter_P58 ?b'}),9729.0,28243.0,109.0,0.011203618049131463,3.9668654353756554e-07,-274776038.0,-28561.997713097713
378,frozenset({'?a http://example.com/based_on_P144.http://example.com/author_P50 ?b'}),frozenset({'?a http://example.com/screenwriter_P58 ?b'}),2258.0,28243.0,459.0,0.2032772364924712,7.197437825035272e-06,-63772235.0,-35447.71317398555
379,frozenset({'?a http://example.com/screenwriter_P58 ?b'}),frozenset({'?a http://example.com/based_on_P144.http://example.com/author_P50 ?b'}),28243.0,2258.0,459.0,0.016251814608929646,7.197437825035273e-06,-63772235.0,-2294.2863158652463
380,frozenset({'?a http://example.com/country_P17 ?b'}),frozenset({'?a http://example.com/military_branch_P241.http://example.com/country_P17 ?b'}),838073.0,6181.0,142.0,0.0001694363140203777,2.7412443620834446e-08,-5180129071.0,-6181.047293870259
381,frozenset({'?a http://example.com/military_branch_P241.http://example.com/country_P17 ?b'}),frozenset({'?a http://example.com/country_P17 ?b'}),6181.0,838073.0,142.0,0.022973628862643584,2.7412443620834443e-08,-5180129071.0,-857778.2798476568
382,frozenset({'?a http://example.com/mother_P25.http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/noble_family_P53 ?b'}),2956.0,5592.0,556.0,0.1880920162381597,3.363591134444916e-05,-16529396.0,-6886.248333333333
383,frozenset({'?a http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/mother_P25.http://example.com/noble_family_P53 ?b'}),5592.0,2956.0,556.0,0.0994277539341917,3.363591134444916e-05,-16529396.0,-3281.2470214455916
384,frozenset({'?a http://example.com/spouse_P26.http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/noble_family_P53 ?b'}),3314.0,5592.0,485.0,0.14634882317441159,2.617110571788476e-05,-18531403.0,-6549.513609049134
385,frozenset({'?a http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/spouse_P26.http://example.com/noble_family_P53 ?b'}),5592.0,3314.0,485.0,0.0867310443490701,2.617110571788476e-05,-18531403.0,-3627.627961621304
386,frozenset({'?a http://example.com/child_P40.http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/noble_family_P53 ?b'}),4807.0,5592.0,1935.0,0.40253796546702725,7.19846147115571e-05,-26878809.0,-9357.916782729804
387,frozenset({'?a http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/child_P40.http://example.com/noble_family_P53 ?b'}),5592.0,4807.0,1935.0,0.34603004291845496,7.19846147115571e-05,-26878809.0,-7348.961443806399
388,frozenset({'?a http://example.com/father_P22.http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/noble_family_P53 ?b'}),6327.0,5592.0,2862.0,0.4523470839260313,8.089182473641475e-05,-35377722.0,-10209.020779220778
389,frozenset({'?a http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/father_P22.http://example.com/noble_family_P53 ?b'}),5592.0,6327.0,2862.0,0.5118025751072961,8.089182473641475e-05,-35377722.0,-12957.872527472526
390,frozenset({'?a http://example.com/military_branch_P241.http://example.com/country_P17 ?b'}),frozenset({'?a http://example.com/country_of_citizenship_P27 ?b'}),6181.0,243814.0,1165.0,0.188480828344928,7.730517047623516e-07,-1507013169.0,-300440.22188995214
391,frozenset({'?a http://example.com/country_of_citizenship_P27 ?b'}),frozenset({'?a http://example.com/military_branch_P241.http://example.com/country_P17 ?b'}),243814.0,6181.0,1165.0,0.004778232587136095,7.730517047623516e-07,-1507013169.0,-6209.6712535390625
392,frozenset({'?a http://example.com/preceded_by_P155 ?b'}),frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),112483.0,13829.0,107.0,0.0009512548562893949,6.878695902013124e-08,-1555527300.0,-13841.166476827793
393,frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),frozenset({'?a http://example.com/preceded_by_P155 ?b'}),13829.0,112483.0,107.0,0.0077373635114614215,6.878695902013124e-08,-1555527300.0,-113359.10056843025
394,frozenset({'?a http://example.com/preceded_by_P155 ?b'}),frozenset({'?b http://example.com/part_of_P361.http://example.com/consists_of_P527 ?a'}),112483.0,13829.0,105.0,0.0009334743916858548,6.750122146835308e-08,-1555527302.0,-13840.92014451227
395,frozenset({'?b http://example.com/part_of_P361.http://example.com/consists_of_P527 ?a'}),frozenset({'?a http://example.com/preceded_by_P155 ?b'}),13829.0,112483.0,105.0,0.007592739894424759,6.750122146835308e-08,-1555527302.0,-113342.58073447975
396,frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),frozenset({'?a http://example.com/shares_border_with_P47 ?b'}),13829.0,88617.0,548.0,0.03962687106804541,4.47170081000772e-07,-1225483945.0,-92272.46924177396
397,frozenset({'?a http://example.com/shares_border_with_P47 ?b'}),frozenset({'?a http://example.com/part_of_P361.http://example.com/consists_of_P527 ?b'}),88617.0,13829.0,548.0,0.006183915050159676,4.47170081000772e-07,-1225483945.0,-13914.04326153357
398,frozenset({'?b http://example.com/part_of_P361.http://example.com/consists_of_P527 ?a'}),frozenset({'?a http://example.com/shares_border_with_P47 ?b'}),13829.0,88617.0,548.0,0.03962687106804541,4.47170081000772e-07,-1225483945.0,-92272.46924177396
399,frozenset({'?a http://example.com/shares_border_with_P47 ?b'}),frozenset({'?b http://example.com/part_of_P361.http://example.com/consists_of_P527 ?a'}),88617.0,13829.0,548.0,0.006183915050159676,4.47170081000772e-07,-1225483945.0,-13914.04326153357
400,frozenset({'?a http://example.com/sex_or_gender_P21 ?b'}),frozenset({'?a http://example.com/child_P40.http://example.com/sex_or_gender_P21 ?b'}),575942.0,20331.0,12275.0,0.021312909980518872,1.0482961969661537e-06,-11709464527.0,-20772.727266276008
401,frozenset({'?a http://example.com/child_P40.http://example.com/sex_or_gender_P21 ?b'}),frozenset({'?a http://example.com/sex_or_gender_P21 ?b'}),20331.0,575942.0,12275.0,0.6037578082730806,1.0482961969661539e-06,-11709464527.0,-1453507.5063306855
402,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/game_mode_P404 ?b'}),frozenset({'?a http://example.com/game_mode_P404 ?b'}),735.0,21960.0,649.0,0.8829931972789116,4.0209161989021474e-05,-16139951.0,-187672.8488372093
403,frozenset({'?a http://example.com/game_mode_P404 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/game_mode_P404 ?b'}),21960.0,735.0,649.0,0.02955373406193078,4.0209161989021474e-05,-16139951.0,-756.3530571066585
404,frozenset({'?a http://example.com/_OBSOLETE__order_P70.http://example.com/taxonomic_type_P427 ?b'}),frozenset({'?a http://example.com/_OBSOLETE__family_P71 ?b'}),349.0,286449.0,294.0,0.8424068767908309,2.940861643052798e-06,-99970407.0,-1817642.7636363634
405,frozenset({'?a http://example.com/_OBSOLETE__family_P71 ?b'}),frozenset({'?a http://example.com/_OBSOLETE__order_P70.http://example.com/taxonomic_type_P427 ?b'}),286449.0,349.0,294.0,0.0010263607134254266,2.9408616430527985e-06,-99970407.0,-348.35754049378835
406,frozenset({'?a http://example.com/country_P17 ?b'}),frozenset({'?b http://example.com/contains_administrative_territorial_entity_P150.http://example.com/type_of_administrative_entity_P132 ?a'}),838073.0,8248.0,158.0,0.0001885277296846456,2.2857387207158777e-08,-6912425946.0,-8248.555081362669
407,frozenset({'?b http://example.com/contains_administrative_territorial_entity_P150.http://example.com/type_of_administrative_entity_P132 ?a'}),frozenset({'?a http://example.com/country_P17 ?b'}),8248.0,838073.0,158.0,0.01915615906886518,2.285738720715878e-08,-6912425946.0,-854439.7844252163
408,frozenset({'?b http://example.com/succeeded_by_P156.http://example.com/father_P22 ?a'}),frozenset({'?a http://example.com/child_P40 ?b'}),1676.0,33341.0,233.0,0.13902147971360382,4.169685363774446e-06,-55879283.0,-38723.381843381845
409,frozenset({'?a http://example.com/child_P40 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156.http://example.com/father_P22 ?a'}),33341.0,1676.0,233.0,0.006988392669685972,4.169685363774446e-06,-55879283.0,-1686.7879364504047
410,frozenset({'?a http://example.com/preceded_by_P155 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/father_P22 ?b'}),112483.0,1676.0,208.0,0.0018491683187681694,1.1033223858998625e-06,-188521300.0,-1678.1030950790469
411,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/father_P22 ?b'}),frozenset({'?a http://example.com/preceded_by_P155 ?b'}),1676.0,112483.0,208.0,0.12410501193317422,1.1033223858998625e-06,-188521300.0,-128419.50408719346
412,frozenset({'?a http://example.com/father_P22 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/father_P22 ?b'}),21441.0,1676.0,251.0,0.011706543538081246,6.984811180239407e-06,-35934865.0,-1694.8407267579046
413,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/father_P22 ?b'}),frozenset({'?a http://example.com/father_P22 ?b'}),1676.0,21441.0,251.0,0.14976133651551313,6.984811180239407e-06,-35934865.0,-25216.44912280702
414,frozenset({'?a http://example.com/place_of_birth_P19.http://example.com/capital_P36 ?b'}),frozenset({'?a http://example.com/place_of_death_P20 ?b'}),16984.0,145301.0,457.0,0.026907677814413566,1.8518577170434868e-07,-2467791727.0,-149317.79512313186
415,frozenset({'?a http://example.com/place_of_death_P20 ?b'}),frozenset({'?a http://example.com/place_of_birth_P19.http://example.com/capital_P36 ?b'}),145301.0,16984.0,457.0,0.003145195146626658,1.8518577170434868e-07,-2467791727.0,-17036.583379359865
416,frozenset({'?a http://example.com/child_P40 ?b'}),frozenset({'?b http://example.com/sister_P9.http://example.com/mother_P25 ?a'}),33341.0,545.0,493.0,0.014786599082211091,2.7131374462772644e-05,-18170352.0,-552.1646371164151
417,frozenset({'?b http://example.com/sister_P9.http://example.com/mother_P25 ?a'}),frozenset({'?a http://example.com/child_P40 ?b'}),545.0,33341.0,493.0,0.9045871559633027,2.7131374462772644e-05,-18170352.0,-349428.8461538461
418,frozenset({'?b http://example.com/noble_family_P53 ?a'}),frozenset({'?a http://example.com/founder_P112.http://example.com/child_P40 ?b'}),5592.0,1010.0,110.0,0.01967095851216023,1.9476196546693296e-05,-5647810.0,-1029.2462604888726
419,frozenset({'?a http://example.com/founder_P112.http://example.com/child_P40 ?b'}),frozenset({'?b http://example.com/noble_family_P53 ?a'}),1010.0,5592.0,110.0,0.10891089108910891,1.9476196546693296e-05,-5647810.0,-6274.344444444444
420,frozenset({'?a http://example.com/_OBSOLETE__grandparent_P45.http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/noble_family_P53 ?b'}),185.0,5592.0,110.0,0.5945945945945946,0.00010632950547113637,-1034410.0,-13791.133333333335
421,frozenset({'?a http://example.com/noble_family_P53 ?b'}),frozenset({'?a http://example.com/_OBSOLETE__grandparent_P45.http://example.com/noble_family_P53 ?b'}),5592.0,185.0,110.0,0.01967095851216023,0.00010632950547113637,-1034410.0,-187.6920831813207
422,frozenset({'?a http://example.com/part_of_P361 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?b'}),42620.0,6506.0,5487.0,0.12874237447207884,1.9788253069793858e-05,-277280233.0,-7466.218727277624
423,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?b'}),frozenset({'?a http://example.com/part_of_P361 ?b'}),6506.0,42620.0,5487.0,0.8433753458346142,1.9788253069793858e-05,-277280233.0,-272109.14033366035
424,frozenset({'?b http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?a'}),frozenset({'?a http://example.com/part_of_P361 ?b'}),6506.0,42620.0,100.0,0.01537042729787888,3.606388385236715e-07,-277285620.0,-43284.2981579769
425,frozenset({'?a http://example.com/part_of_P361 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?a'}),42620.0,6506.0,100.0,0.002346316283435007,3.6063883852367155e-07,-277285620.0,-6520.298682972719
426,frozenset({'?b http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?a'}),frozenset({'?a http://example.com/consists_of_P527 ?b'}),6506.0,7287.0,104.0,0.015985244389794036,2.1936660340049455e-06,-47409118.0,-7404.360512339894
427,frozenset({'?a http://example.com/consists_of_P527 ?b'}),frozenset({'?b http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?a'}),7287.0,6506.0,104.0,0.014271991217236175,2.1936660340049455e-06,-47409118.0,-6599.183488792984
428,frozenset({'?a http://example.com/series_P179 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?b'}),11528.0,6506.0,131.0,0.011363636363636364,1.7466394656680547e-06,-75001037.0,-6579.770114942528
429,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/part_of_P361 ?b'}),frozenset({'?a http://example.com/series_P179 ?b'}),6506.0,11528.0,131.0,0.020135259760221333,1.7466394656680545e-06,-75001037.0,-11763.868549019608
430,frozenset({'?a http://example.com/consists_of_P527 ?b'}),frozenset({'?b http://example.com/member_of_P463 ?a'}),7287.0,11689.0,618.0,0.08480856319473035,7.255416476578864e-06,-85177125.0,-12771.098515519569
431,frozenset({'?b http://example.com/member_of_P463 ?a'}),frozenset({'?a http://example.com/consists_of_P527 ?b'}),11689.0,7287.0,618.0,0.05287021986483018,7.255416476578864e-06,-85177125.0,-7692.715563183091
432,frozenset({'?a http://example.com/country_P17 ?b'}),frozenset({'?a http://example.com/airline_hub_P113.http://example.com/country_P17 ?b'}),838073.0,215.0,143.0,0.00017062952749939445,7.93625709299509e-07,-180185552.0,-214.0365209504374
433,frozenset({'?a http://example.com/airline_hub_P113.http://example.com/country_P17 ?b'}),frozenset({'?a http://example.com/country_P17 ?b'}),215.0,838073.0,143.0,0.6651162790697674,7.93625709299509e-07,-180185552.0,-2502576.111111111
434,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/DEPRECATED_main_type__GND__P107 ?b'}),frozenset({'?a http://example.com/DEPRECATED_main_type__GND__P107 ?b'}),795.0,378472.0,607.0,0.7635220125786164,2.0173804471100015e-06,-300884633.0,-1600449.1755319152
435,frozenset({'?a http://example.com/DEPRECATED_main_type__GND__P107 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/DEPRECATED_main_type__GND__P107 ?b'}),378472.0,795.0,607.0,0.001603817455452451,2.017380447110001e-06,-300884633.0,-795.275476691411
436,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/minor_planet_group_P196 ?b'}),frozenset({'?a http://example.com/minor_planet_group_P196 ?b'}),14175.0,20493.0,13210.0,0.9319223985890652,4.547515730195995e-05,-290475065.0,-301009.43005181337
437,frozenset({'?a http://example.com/minor_planet_group_P196 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/minor_planet_group_P196 ?b'}),20493.0,14175.0,13210.0,0.6446103547552823,4.547515730195995e-05,-290475065.0,-39882.98530825209
438,frozenset({'?a http://example.com/mother_P25 ?b'}),frozenset({'?a http://example.com/father_P22.http://example.com/spouse_P26 ?b'}),11404.0,16680.0,9416.0,0.8256752016836197,4.950091137191965e-05,-190209304.0,-95677.72434607643
439,frozenset({'?a http://example.com/father_P22.http://example.com/spouse_P26 ?b'}),frozenset({'?a http://example.com/mother_P25 ?b'}),16680.0,11404.0,9416.0,0.5645083932853717,4.9500911371919654e-05,-190209304.0,-26184.201541850223
440,frozenset({'?b http://example.com/mother_P25 ?a'}),frozenset({'?a http://example.com/child_P40.http://example.com/brother_P7 ?b'}),11404.0,2513.0,691.0,0.06059277446509997,2.411172879629923e-05,-28657561.0,-2674.026696536918
441,frozenset({'?a http://example.com/child_P40.http://example.com/brother_P7 ?b'}),frozenset({'?b http://example.com/mother_P25 ?a'}),2513.0,11404.0,691.0,0.27497015519299645,2.4111728796299233e-05,-28657561.0,-15727.628430296378
442,frozenset({'?a http://example.com/mother_P25 ?b'}),frozenset({'?a http://example.com/brother_P7.http://example.com/mother_P25 ?b'}),11404.0,904.0,759.0,0.0665555945282357,7.362344527459702e-05,-10308457.0,-967.3848755284171
443,frozenset({'?a http://example.com/brother_P7.http://example.com/mother_P25 ?b'}),frozenset({'?a http://example.com/mother_P25 ?b'}),904.0,11404.0,759.0,0.8396017699115044,7.362344527459702e-05,-10308457.0,-71091.8068965517
444,frozenset({'?b http://example.com/mother_P25 ?a'}),frozenset({'?a http://example.com/spouse_P26.http://example.com/child_P40 ?b'}),11404.0,28020.0,9391.0,0.823482988425114,2.9389114504822056e-05,-319530689.0,-158732.5762543468
445,frozenset({'?a http://example.com/spouse_P26.http://example.com/child_P40 ?b'}),frozenset({'?b http://example.com/mother_P25 ?a'}),28020.0,11404.0,9391.0,0.3351534618129907,2.9389114504822056e-05,-319530689.0,-17151.326426539268
446,frozenset({'?a http://example.com/mother_P25 ?b'}),frozenset({'?a http://example.com/preceded_by_P155.http://example.com/spouse_P26 ?b'}),11404.0,1672.0,609.0,0.05340231497720098,3.1939183598804414e-05,-19066879.0,-1765.2694766095415
447,frozenset({'?a http://example.com/preceded_by_P155.http://example.com/spouse_P26 ?b'}),frozenset({'?a http://example.com/mother_P25 ?b'}),1672.0,11404.0,609.0,0.3642344497607656,3.193918359880442e-05,-19066879.0,-17935.857008466606
448,frozenset({'?a http://example.com/mother_P25 ?b'}),frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/mother_P25 ?b'}),11404.0,1208.0,135.0,0.011837951595931252,9.799628804578851e-06,-13775897.0,-1221.459579377052
449,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/mother_P25 ?b'}),frozenset({'?a http://example.com/mother_P25 ?b'}),1208.0,11404.0,135.0,0.11175496688741722,9.799628804578851e-06,-13775897.0,-12837.673811742778
450,frozenset({'?a http://example.com/succeeded_by_P156.http://example.com/performer_musical_artist_P175 ?b'}),frozenset({'?a http://example.com/lyrics_by_P676 ?b'}),54357.0,3854.0,501.0,0.009216844196699598,2.391500829449818e-06,-209491377.0,-3888.842858734403
