,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
125,frozenset({'?a http://example.com/actedIn ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/produced ?b')})",107575.0,2271.0,174.0,0.0016174761794097142,7.122308143591872e-07,-244302651.0,-2273.6776193890187
126,"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/produced ?b')})",frozenset({'?a http://example.com/created ?b'}),2271.0,200157.0,1011.0,0.44517833553500663,2.2241457232822568e-06,-454555536.0,-360757.3619047619
127,frozenset({'?a http://example.com/created ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/produced ?b')})",200157.0,2271.0,1011.0,0.005051034937574005,2.2241457232822568e-06,-454555536.0,-2281.524057726492
128,frozenset({'?a http://example.com/worksAt ?b'}),frozenset({'?a http://example.com/graduatedFrom ?b'}),2436.0,11875.0,219.0,0.08990147783251232,7.5706507648431424e-06,-28927281.0,-13046.939106901218
129,frozenset({'?a http://example.com/graduatedFrom ?b'}),frozenset({'?a http://example.com/worksAt ?b'}),11875.0,2436.0,219.0,0.018442105263157895,7.5706507648431424e-06,-28927281.0,-2480.7502573781744
130,frozenset({'?a http://example.com/isLocatedIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),52582.0,14570.0,211.0,0.004012780038796546,2.754138667670931e-07,-766119529.0,-14627.697733478451
131,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isLocatedIn.http://example.com/isLocatedIn ?b'}),14570.0,52582.0,211.0,0.01448181194234729,2.754138667670931e-07,-766119529.0,-53353.65763632565
132,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),107575.0,29540.0,903.0,0.008394143620729724,2.841619370592324e-07,-3177764597.0,-29789.05359419529
133,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),29540.0,107575.0,903.0,0.03056872037914692,2.8416193705923234e-07,-3177764597.0,-110966.09142019067
134,frozenset({'?a http://example.com/directed ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),33473.0,29540.0,327.0,0.00976906760672781,3.3070641864346e-07,-988792093.0,-29830.4153442346
135,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/directed ?b'}),29540.0,33473.0,327.0,0.01106973595125254,3.3070641864346007e-07,-988792093.0,-33846.673741142644
136,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/created ?b'}),29540.0,200157.0,127.0,0.004299255247122546,2.1479414894920216e-08,-5912637653.0,-201020.23731003297
137,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),200157.0,29540.0,127.0,0.0006345019159959431,2.1479414894920216e-08,-5912637653.0,-29557.754451832225
138,frozenset({'?a http://example.com/produced ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),20176.0,29540.0,121.0,0.005997224425059477,2.030204612410114e-07,-595998919.0,-29717.220842682622
139,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/produced ?b'}),29540.0,20176.0,121.0,0.004096140825998646,2.030204612410114e-07,-595998919.0,-20257.97953703389
140,frozenset({'?b http://example.com/isMarriedTo ?a'}),frozenset({'?a http://example.com/isMarriedTo ?b'}),11993.0,11993.0,6358.0,0.5301425831735179,4.4204334459561235e-05,-143825691.0,-25522.6363797693
141,frozenset({'?a http://example.com/isMarriedTo ?b'}),frozenset({'?b http://example.com/isMarriedTo ?a'}),11993.0,11993.0,6358.0,0.5301425831735179,4.4204334459561235e-05,-143825691.0,-25522.6363797693
142,frozenset({'?a http://example.com/dealsWith.http://example.com/imports ?b'}),frozenset({'?a http://example.com/imports ?b'}),1049.0,336.0,111.0,0.10581506196377502,0.00031492577965409234,-352353.0,-374.6428571428571
143,frozenset({'?a http://example.com/imports ?b'}),frozenset({'?a http://example.com/dealsWith.http://example.com/imports ?b'}),336.0,1049.0,111.0,0.33035714285714285,0.00031492577965409234,-352353.0,-1565.013333333333
